product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
84d2057bc1f88332d0892eea0e997d28,computers_acessories,55,1994,2,400,16,10,11
363a9f5b97bf194da23858be722a7aa5,housewares,56,645,2,650,24,5,18
d431287fdddd377fc8fcbe60d31a806c,housewares,56,684,1,9350,40,35,40
226f3829f99a5f02578560da8708c8f7,health_beauty,57,1066,1,2000,30,12,16
781afe929e3016a667f5f439afd55fce,housewares,42,299,1,3700,40,34,21
a5e66fadbb9b49dffdbf63675436a332,furniture_decor,54,413,2,500,32,18,18
8934769521d632e65c27992662f05673,toys,58,1584,3,1150,44,14,30
eee404f099d4035b0f3e4dc374669a31,bed_bath_table,55,458,1,550,30,3,19
d3f90867737a01e4df1ff8879e235a9a,sports_leisure,57,1585,6,300,16,4,20
35819a9e5342bae7ad7a0016460dee25,health_beauty,30,602,1,650,20,14,15
7bdb28a55646012fb3348058d629d9bc,perfumery,37,431,1,200,20,10,15
a8fe47ad6f852f93cc92c7b408687de3,luggage_acessories,57,417,1,700,100,11,11
102b1fe1f933799b59ec8fd2ae89d7e6,watches_gifts,47,511,1,400,16,11,11
29427de7f8a9ee983d9dbc51cec569b4,auto,59,873,2,2000,54,17,24
eeea79ffac4403df6e6a7d9522a0ac89,health_beauty,30,648,1,350,19,13,14
f6cdf7aae7f5fb3d67142d5f385ae785,audio,31,315,6,300,16,9,11
ee406bf28024d97771c4b1e8b7e8e219,watches_gifts,44,371,2,757,19,14,15
17704da54fb7512da5a72cc3b227185e,bed_bath_table,50,381,1,1800,47,21,41
00faa46f36261af8bbf3a4d37fa4841b,housewares,52,4,1,1450,27,29,26
b746f0f77468910428130facb2ee2d1f,housewares,48,878,1,3200,30,13,28
c4d513d82ef46690cc4bedd562795aa3,home_appliances,60,62,1,350,16,35,25
b192be433004cc1f10b467c0e9ea309b,auto,46,2304,4,250,16,6,15
b192be433004cc1f10b467c0e9ea309b,sports_leisure,21,160,1,360,30,13,22
b192be433004cc1f10b467c0e9ea309b,baby,47,1407,7,26000,84,25,50
b192be433004cc1f10b467c0e9ea309b,furniture_decor,49,666,1,3450,30,35,30
e187f69b85487c86a0da79e18ee51982,garden_tools,43,1530,6,300,17,6,11
083ffd30820b592e294de7ed668ff975,consoles_games,28,790,3,150,23,3,18
0ea678faa34b54418a17e76511472882,books_technical,20,608,1,350,21,2,14
17da5d80ea0eeabd565083183027d588,luggage_acessories,53,700,1,9500,76,32,49
c4baedd846ed09b85f78a781b522f126,,,,,2500,58,18,45
43506d2b6b5e0535079f88c7dc51c4de,cool_stuff,38,870,1,1800,27,12,21
17ad6786808ab3fedfb261a70a5932d6,housewares,58,1206,1,17950,43,68,41
afeeea6271148ee1bb15173b8187c431,telephony,23,879,1,200,18,5,12
afeeea6271148ee1bb15173b8187c431,auto,23,312,1,700,25,20,20
30f2abe62a0f5fb21e4361e83e19f3d8,musical_instruments,57,968,8,1650,52,5,47
c5d8b84a90f73bd09c30e71e76caaa11,luggage_acessories,44,215,1,700,46,10,33
c1aae55ae7c285aa64e3f0ba1966dd44,bed_bath_table,55,315,2,850,30,10,25
6d0a373c460a041c86167a92a5d3383e,health_beauty,60,918,1,150,22,3,15
044f125d78e0a631b0479182a37aab8c,cool_stuff,59,1618,3,600,16,14,15
24b4132a43608c2949226ad2f774845f,watches_gifts,59,502,6,300,16,2,20
1747048d975dfb4b55bc232200ccc53f,bed_bath_table,52,354,1,20900,45,15,35
7868a64aa111bbb4f41f8e1146c0becb,bed_bath_table,60,188,1,1300,44,2,35
e5cac955339b48ea3b9773f034623e29,fashion_shoes,60,402,2,2000,32,12,37
e5cac955339b48ea3b9773f034623e29,furniture_decor,47,709,2,1500,30,25,25
d1c427060a0f73f6b889a5c7c61f2ac4,books_technical,53,1232,1,1300,29,3,21
19c91ef95d509ea33eda93495c4d3481,sports_leisure,43,1765,1,6850,20,30,20
53b36df67ebb7c41585e8d54d6772e08,drinks,20,1426,1,1003,33,13,33
89db899bdb35ae40d0901e38f21d2ede,,,,,300,16,7,11
ebf19d90623587fde1eff2a222d8b177,perfumery,56,680,1,333,20,13,14
242edc6b84c00f0d48c664a020a92c52,electronics,53,273,5,400,26,8,18
e4acef9f829635351de593a05d2406da,small_appliances,59,909,1,7500,41,26,27
2a2d22ae30e026f1893083c8405ca522,pet_shop,53,830,15,3500,39,20,46
5de871daae99423d3fcb04edcb6dd1aa,bed_bath_table,52,297,1,1300,37,23,35
9545d45c37449ccbc376de3a04c66e71,perfumery,59,402,1,350,16,16,16
75d6b6963340c6063f7f4cfcccfe6a30,toys,45,347,3,1200,32,50,20
df3a82b424a1bb351c314547f6644066,luggage_acessories,52,425,2,600,80,11,11
7c6ae4d12d2754ca0826ad17792c554e,health_beauty,58,963,1,1617,19,15,18
b5fc56b0fd1d8e72bc4f4fa53215c16e,bed_bath_table,50,234,1,1000,38,6,29
1a43e86fd17dcec91ec053c9a1adeaac,computers_acessories,63,978,1,200,16,23,19
cbc12130f2e546a8888db10826f56f52,furniture_bedroom,28,458,2,1700,54,7,15
1ad3f793ff482f29c15596c3bc596812,sports_leisure,55,815,4,1600,25,8,25
23182071dae29b744722e647c64e8fe2,health_beauty,52,1059,6,550,16,9,11
23182071dae29b744722e647c64e8fe2,computers_acessories,42,578,2,200,32,12,12
23182071dae29b744722e647c64e8fe2,furniture_decor,24,1707,2,600,30,15,15
17da5d80ea0eeabd565083183027d588,watches_gifts,58,623,2,140,16,14,14
53b36df67ebb7c41585e8d54d6772e08,toys,52,210,1,350,16,16,16
bdb4be6ce2f7f2b5be0a16088028c7fc,sports_leisure,57,372,1,3000,36,22,24
c9d067f785507045799795719e6e6131,telephony,45,1173,1,200,16,15,15
a7329b3e52d13627c92b24a745e70873,bed_bath_table,52,234,3,950,29,4,21
a7329b3e52d13627c92b24a745e70873,watches_gifts,55,457,1,600,16,11,11
a7329b3e52d13627c92b24a745e70873,bed_bath_table,57,665,1,3600,34,8,38
a7329b3e52d13627c92b24a745e70873,sports_leisure,48,886,1,200,33,4,13
d1c427060a0f73f6b889a5c7c61f2ac4,housewares,56,691,3,7100,25,52,37
3e0bf199429e16f10824e5fc7dd33213,fashion_bags_acessories,44,371,5,300,16,5,14
ed6aa9dd6a70f0af477c150b0f5f47f2,construction_garden_tools,55,2039,6,215,21,7,15
f2bd7bc9616070cc15853ce61ab8c826,health_beauty,41,756,1,150,23,4,17
f2bd7bc9616070cc15853ce61ab8c826,sports_leisure,53,868,1,1625,21,28,17
005030ef108f58b46b78116f754d8d38,furniture_decor,52,1216,4,3000,70,15,15
aca2eb7d00ea1a7b8ebd4e68314663af,bed_bath_table,55,246,1,1050,38,10,38
4c1bbc12438daec98a77243c2bf7a3ba,cool_stuff,57,1826,6,250,16,3,11
43423cdffde7fda63d0414ed38c11a73,small_appliances_home_oven_and_coffee,50,2626,6,5217,48,36,16
bc2d6310e5cbd60facb2f9c8d9471597,housewares,55,343,2,5550,40,10,30
9c7ce59c96e74dfdfc51f13a4a6c3869,musical_instruments,44,317,5,550,16,6,12
7f4e034245e45549110139d1de248f83,signaling_and_security,58,626,3,350,23,4,20
aca2eb7d00ea1a7b8ebd4e68314663af,sports_leisure,60,1351,7,3050,62,10,22
a00a22560435cc439faf6163eabc1ef8,books_technical,37,1176,1,1250,29,3,21
e59dd207c69d86e890febadc796d1078,luggage_acessories,49,343,1,700,17,44,37
369dfa384d5ad2a0cb97cb4cda846c47,housewares,34,767,2,4150,29,28,23
c0380894bd866c75c47c00359dde5bd9,health_beauty,56,1670,1,300,28,24,11
1361837a82c3ee5591e56958e3d89bce,sports_leisure,45,380,1,1250,32,15,36
a58d73d571793d350bfd31a624416f2d,toys,28,137,1,2444,45,22,41
86332b1229c41aeb4ab9d85472de3ed9,office_furniture,47,1398,1,13350,57,56,22
049ac5dce8536884a652ce73c58022ab,housewares,59,452,1,600,26,21,21
7971cbbdffdad8e31a1bf8aa423772c5,telephony,39,1311,1,231,18,13,14
37f582e625d4301ab2d6b200238405d1,stationery,50,337,1,1900,20,50,38
98d61056e0568ba048e5d78038790e77,auto,51,1657,6,16900,40,30,30
a7be9caca74a79278d40cd95bca4531b,signaling_and_security,60,1144,1,150,23,8,16
aced2206d8778eefdbef4de3c38ae916,computers_acessories,38,391,1,183,16,16,11
abe6b1e401ce596ad0c493aeedb488a4,computers_acessories,46,643,2,225,16,15,13
97017430754804328eb9597b7f85da03,fashion_bags_acessories,29,830,1,50,16,5,16
db5d54ce439fae2ae1f34749ab1acebd,computers_acessories,56,276,3,200,16,4,20
ff5ecb2f7628793844e861076ab8e467,health_beauty,34,426,1,606,19,11,16
82cfbad6a3bb123bb807f51078765a0f,furniture_decor,51,1006,2,2000,11,11,52
952670bc019a73f0933157ec82ff6e4f,cool_stuff,39,765,2,1925,30,32,27
3fedaec688964ccf38949f271a51c888,health_beauty,53,84,1,250,23,7,15
35afc973633aaeb6b877ff57b2793310,baby,49,1522,4,600,23,18,26
251876e7ba013b87b7262fb2524e2d60,auto,53,2974,1,50,30,30,30
5177d018e1fe8b629d1b7481638b1965,housewares,22,268,1,550,27,5,20
5edd96075ae7fa289da48ec3b80c0c2f,musical_instruments,57,962,4,900,42,8,40
437c05a395e9e47f9762e677a7068ce7,,,,,200,16,2,11
fc13bac52be6640d9a77f54894e2c0e6,fashion_bags_acessories,13,218,1,400,20,20,20
fdc3af4045c7316cadde9fda3c335932,musical_instruments,46,3360,6,1900,35,15,20
fbce4c4cb307679d89a3bf3d3bb353b9,home_appliances,59,302,1,500,20,13,15
fe3d99587f58ad918a2241f5c7dfa274,furniture_decor,59,2010,2,1350,69,11,11
a631c71e25f1ee728bc8bfcef5de3deb,health_beauty,40,657,1,800,21,20,16
32e18e89237933ebdaaebd78a27e7fa1,luggage_acessories,58,1038,5,9075,29,39,45
32e18e89237933ebdaaebd78a27e7fa1,,,,,300,16,19,16
32e18e89237933ebdaaebd78a27e7fa1,home_comfort,57,217,3,3500,40,20,40
32e18e89237933ebdaaebd78a27e7fa1,bed_bath_table,33,1061,1,4150,26,26,36
32e18e89237933ebdaaebd78a27e7fa1,sports_leisure,21,606,1,8700,32,10,11
3a7c9b0413d7b9cc7f4a18318fc5afb3,auto,59,2951,2,150,16,7,11
6e87f3a8a84e60c41db0a3e7779f6e0c,telephony,48,451,2,100,19,3,11
5ad067c2cc9aa18ee03b9ccb5dbd8f8b,furniture_decor,50,488,1,303,25,2,17
b1418867113446b20f726f21d7b041e7,sports_leisure,44,979,2,7150,90,20,25
173d5a1b6c4ea4f41aafca840646d240,watches_gifts,57,228,1,1000,16,10,11
447b7437663c07b241787482238e1d58,furniture_decor,42,87,3,11850,74,8,74
a5647c44af977b148e0a3a4751a09e2e,telephony,60,438,2,651,20,15,22
9d32095f76b97762307e86cfc18dd7a0,sports_leisure,37,161,3,200,20,15,20
a291cc846d74d97f01611894f983073b,health_beauty,41,262,1,450,16,15,15
1eb0f26a0aa59535c7bee3e2c02093d7,baby,49,1386,9,15200,48,61,47
a01801e4d348c3375e43643085a6b576,cool_stuff,56,1114,5,21900,105,31,31
23e44bcf966914b366c7e28f13327dfe,health_beauty,31,1267,1,850,25,13,16
0fc6914383c2bea767a9562c9d8b43a1,,,,,300,78,10,22
89321f94e35fc6d7903d36f74e351d40,sports_leisure,45,407,1,329,19,13,16
e03102efbc2229024c89be731f0aedcb,stationery,56,275,5,7150,60,20,29
077c1ba3f2e5e4145faf0a12f35ec1d5,health_beauty,58,330,1,5150,16,16,16
f39235c3486cd7ead746fc048475495c,consoles_games,17,440,5,250,20,3,16
57c56b4871f4f353ac52c8015e9c5318,auto,46,458,1,400,40,20,30
57c56b4871f4f353ac52c8015e9c5318,bed_bath_table,57,414,1,7850,16,56,50
a8c826857439e8ab8f66884dbb015915,health_beauty,47,186,1,300,19,7,12
fb783e3e545937820b57fe539b2c5a6c,housewares,57,1236,1,750,23,18,23
3f14d740544f37ece8a9e7bc8349797e,telephony,56,341,2,100,19,4,11
b84ee1832bd494a163f0a8315efde95c,housewares,57,2812,7,1000,30,12,30
6131240aedf34224270cd6f07e8229e4,telephony,42,351,1,200,19,3,11
3b4d34dcf6c8a7fd6733db2a5fadf5e5,health_beauty,52,1153,1,450,20,15,15
e9def91e99c8ecb7c5cef5e31506a056,furniture_decor,34,257,2,3400,30,40,40
6bc9ae87edf6ad4063076624b8ad0268,telephony,46,393,1,100,19,3,11
0a57f7d2c983bcf8188589a5fea4a8da,baby,32,1531,2,800,40,30,50
4473f3e5c65952b074ef987fa5c24662,health_beauty,42,437,1,650,16,16,16
4f7d43c1033d092cbf61921a482a1396,furniture_decor,63,285,1,2500,47,21,41
0a8611ab07b16ada9f45900722ed0e5d,books_general_interest,47,706,1,450,23,4,16
11250b0d4b709fee92441c5f34122aed,pet_shop,54,353,1,450,23,4,21
d04857e7b4b708ee8b8b9921163edba3,bed_bath_table,56,471,3,525,24,7,29
89321f94e35fc6d7903d36f74e351d40,housewares,59,1794,1,2800,50,50,50
50147c350ddbaff0646aeac455c7473e,computers_acessories,52,365,1,200,20,12,12
593236d0ff46b4299b4787fb8d43f7f0,telephony,58,818,4,200,17,4,12
593236d0ff46b4299b4787fb8d43f7f0,auto,54,445,5,50,24,2,17
593236d0ff46b4299b4787fb8d43f7f0,health_beauty,54,1739,1,1300,20,20,20
1ad3f793ff482f29c15596c3bc596812,housewares,57,1246,1,175,24,18,24
cf5407ad3a5c603fa46d5c2613661a09,food,58,2576,6,930,28,12,12
ddbd0c1c8d8bf3e9142fc3b9751a476a,watches_gifts,53,556,2,280,16,7,14
4ce9ab528124f89e091b17d11aa2e97c,perfumery,32,703,1,552,23,14,19
9d6bf1b7a541b5205e4fd5aa40282f33,bed_bath_table,55,384,1,1650,50,5,50
9fa0c72476690fbc66bcacc498fe7fd6,bed_bath_table,45,501,3,1000,40,10,30
22a8168cf1f1c6347da8d29863b7f75e,baby,55,330,2,2200,16,35,49
f25c46ee777a6bee45ade2bec5b85c52,baby,30,2262,1,650,20,8,14
7e0dc102074f8285580c9777f79c90cf,perfumery,56,2133,1,150,22,18,17
336b68746bbdc7ef1b4e7115eaad1668,garden_tools,50,718,1,9200,33,7,33
f1c7f353075ce59d8a6f3cf58f419c9c,furniture_decor,51,1554,6,900,28,15,18
cf88e5bfdc37eafcb2130a618e815438,fashion_bags_acessories,30,401,3,200,16,11,11
86742dc5c815f1c8c04c6e323e3c1865,perfumery,45,276,1,150,17,7,12
0983cd4a5cabf1099659ce461511963c,sports_leisure,35,401,1,1300,20,20,20
3096d513ef378c2f6b32b7f4f42a471a,home_comfort,58,217,3,950,30,20,30
8c591ab0ca519558779df02023177f44,health_beauty,42,418,1,200,20,10,15
5b488b474a4f2519b7826390b1873a58,stationery,53,696,5,350,26,36,11
5727b4e9463bfa0b43bf97397c4b7c44,computers_acessories,55,713,3,500,25,5,15
bfc275f6de912665e4dcd8da32f43c10,baby,57,2883,4,16500,43,83,43
ee0c1cf2fbeae95205b4aa506f1469f0,furniture_decor,58,2037,2,650,69,11,11
8c591ab0ca519558779df02023177f44,sports_leisure,44,461,1,5100,60,30,30
8c591ab0ca519558779df02023177f44,stationery,57,224,3,300,24,7,14
8c591ab0ca519558779df02023177f44,furniture_decor,45,494,1,1150,35,23,35
f29675e9d91d8e0451ced31708497904,computers_acessories,29,1431,3,200,18,4,14
93a12c289ca2b78e7069e469f5053ef2,baby,48,1171,1,23033,49,84,49
e19ddcc85537b41f22116c8d5425ef46,toys,50,1099,2,430,38,12,20
e19ddcc85537b41f22116c8d5425ef46,food,47,890,1,250,20,6,11
11875b30b49585209e608f40e8082e65,cool_stuff,33,385,2,100,20,6,15
11875b30b49585209e608f40e8082e65,health_beauty,40,1672,3,310,16,12,9
8b5227e28272123eefd613a10ffd7704,future_living_room,57,1107,1,30000,80,60,60
726b4e18f00255e2e63491bcba3f60b8,furniture_decor,42,87,3,14600,84,8,84
537f8133bb109ca8ae9c6f48370af9ec,health_beauty,55,782,1,1650,31,26,29
f09f6223e88af7f6de46dec6a437458b,toys,56,807,5,150,16,12,18
0cc18feec97e534a363ec0b14c632692,cool_stuff,46,507,1,1650,23,68,25
0cc18feec97e534a363ec0b14c632692,garden_tools,56,511,6,1050,22,21,16
ef5c31aee1d5074121a478b14d3eb50e,housewares,44,242,3,900,25,15,15
16ed6a6e3fce23b741650437fe58d65b,toys,54,491,4,1400,41,4,41
2635c3e7db0ac6cb3e733cac61ce0ba5,telephony,30,350,3,100,20,4,15
cf78006a2a6b0429b9663edd99bb38f9,computers_acessories,50,1704,3,600,35,18,35
a519511d5c5c1153c9f636288e50f819,market_place,63,677,1,500,16,16,16
aca2eb7d00ea1a7b8ebd4e68314663af,perfumery,57,698,1,563,25,11,18
e19ddcc85537b41f22116c8d5425ef46,electronics,47,305,1,150,21,7,14
86b22a03cb72239dd53996a67df35c63,furniture_decor,29,571,1,7500,47,37,38
42ec84ace63b58b8c5a7ba7be01d5fb8,bed_bath_table,59,396,1,550,25,2,20
42a2c92a0979a949ca4ea89ec5c7b934,health_beauty,34,1943,3,434,21,14,21
f2ecbb02b6da187a9f14b8ac5781faec,telephony,51,302,3,100,19,3,11
017692475c1c954ff597feda05131d73,luggage_acessories,52,408,1,325,18,18,16
5215505db2113a032810c3644c346a38,bed_bath_table,57,184,2,600,60,10,40
735b17533036ee19f4c943704271660a,sports_leisure,27,716,6,675,41,21,21
12ec40668ef038e5778938c846060db9,electronics,38,879,1,501,19,10,91
ed71b39fde2f884a620dedc2053dcf86,fashion_bags_acessories,45,416,4,200,16,5,11
b63e8531d772927d6d0b5e4ee1c48389,health_beauty,59,493,1,537,23,8,14
c201a862c6018d402222594d5229c613,watches_gifts,60,724,1,400,28,10,18
686c91d509cb70a2148ac3ecbb8a4f75,small_appliances,40,849,2,11800,40,43,36
6971a132d48181b7060704b73f3bfed5,baby,57,346,2,13700,55,30,55
30f2abe62a0f5fb21e4361e83e19f3d8,musical_instruments,44,872,2,550,17,7,12
008cff0e5792219fae03e570f980b330,watches_gifts,37,621,1,350,23,12,15
96d80c8b6c6545a30eb5bdc4961455f3,electronics,49,429,3,5525,20,18,15
74e5e7c0ad09d8fec4d30c75a70a7799,signaling_and_security,35,264,1,2775,49,50,30
fa4e8255202fd921350a6fc716710dae,cool_stuff,33,895,1,1100,42,25,15
10d2b7a176cd8a35bcae7c15e0e7626e,garden_tools,47,1489,1,6800,77,14,34
5acad00c7ade065caf69af710c0bdd0c,auto,60,982,2,50,17,10,15
a50acd33ba7a8da8e9db65094fa990a4,computers_acessories,34,232,1,1425,23,18,18
e01a5a164be7867f7684c14d2dc88865,computers_acessories,56,303,5,667,17,9,16
b59fb744c6f3cd1dc23b10f760848d98,perfumery,29,450,1,450,21,14,15
b59fb744c6f3cd1dc23b10f760848d98,watches_gifts,53,838,1,287,18,13,14
7fab1a1472fdd934397068931f63f3ca,garden_tools,52,368,2,700,20,18,19
729be554c7bfd3f97c88f7470dad7afb,sports_leisure,57,1278,3,850,44,22,32
eebbed5ed3b134eceb717496c47652ba,health_beauty,38,929,1,1097,18,18,16
368c6c730842d78016ad823897a372db,luggage_acessories,58,487,3,16200,26,57,39
fe6a9515d655fa7936b8a7c841039f34,bed_bath_table,53,244,1,1900,45,15,35
3fbc0ef745950c7932d5f2a446189725,furniture_decor,58,2010,2,1500,69,11,11
cd48f265a63e13b762601f5f794c5fca,bed_bath_table,59,289,1,2150,34,9,33
d04857e7b4b708ee8b8b9921163edba3,fixed_telephony,60,950,1,900,21,8,22
972373c479cecb6ce4715c729b27ec9c,stationery,53,818,1,400,35,16,16
0f0c4960b05d6145bbb4b348423503ef,health_beauty,45,181,4,400,25,5,12
3dd2a17168ec895c781a9191c1e95ad7,housewares,48,1430,2,800,30,10,25
714e305d7c565927c0ede7012c1c5c7c,telephony,50,3135,4,400,20,11,13
af69caef8804ace46d262381e80dd523,furniture_decor,60,2007,4,2750,69,11,11
0a8b35c2fbc824f7e1015cf330e6cc3c,fixed_telephony,58,438,2,750,30,10,20
154e7e31ebfa092203795c972e5804a6,health_beauty,55,540,3,1500,20,22,22
c354569eefd558bf201d0aedf35608ed,small_appliances,47,616,2,2167,19,20,18
c354569eefd558bf201d0aedf35608ed,baby,56,1386,9,10875,68,44,35
c44343d9d6d3551e161f3c72bfcbfc3b,construction_tools_construction,56,1776,6,2100,34,18,18
12dc5e5d178b930cf87cf16e812fc2d5,diapers_and_hygiene,49,1151,8,700,35,7,29
078faa63eb55a5055713e141f098624c,garden_tools,43,165,1,14350,40,50,40
8b3a9476f74f5297f7ff0ec6d95fe1ea,computers_acessories,59,391,1,939,26,17,18
d902ca64b614964dc31d6b0372e800ac,watches_gifts,38,397,3,560,18,11,16
d902ca64b614964dc31d6b0372e800ac,watches_gifts,57,588,2,400,16,11,11
54f45413afc0d5480c59f5dfeed2d19f,sports_leisure,53,754,1,4950,90,21,21
e0d64dcfaa3b6db5c54ca298ae101d05,home_appliances,50,130,1,8400,55,13,46
0aabfb375647d9738ad0f7b4ea3653b1,,,,,150,16,16,16
c3d5a66bdd6bd3a9c7b3b53a46adc4d7,furniture_decor,36,237,2,7400,45,45,45
422879e10f46682990de24d770e7f83d,auto,58,1276,4,1350,21,21,21
e844770f85faafda86f20911fcf607b5,health_beauty,56,1296,1,300,16,16,16
5c692818d313aa12864b48ac0c2472c2,health_beauty,63,1113,2,550,20,20,20
9a803c36a15de3fd981f42c0e4cabdea,sports_leisure,46,283,2,2350,60,15,15
1aa2ed670a95e9f475723707a7c3f386,health_beauty,37,361,2,900,94,31,41
93dd9d8291fad4757cf910f1a80eb0ac,pet_shop,63,1440,3,5000,40,20,50
a695ab8413ea83619cde9b18292d6aa1,bed_bath_table,56,262,1,1850,45,15,35
b92a7304ebad1ca5b393b53b2de5c70a,furniture_decor,63,695,6,1500,25,33,25
c93558f621dc5b9277a19f009b83aaaf,home_comfort,56,162,1,3200,20,30,46
802c5db7d7c05d87d41f83f6b0f19e34,bed_bath_table,54,683,1,1517,32,5,29
802c5db7d7c05d87d41f83f6b0f19e34,bed_bath_table,53,1814,1,1650,28,25,11
802c5db7d7c05d87d41f83f6b0f19e34,perfumery,12,417,1,463,17,14,13
d2e131d6f19ae0d665fc1a6c420b4f4c,cool_stuff,54,190,1,200,20,5,15
3bebad3cf2c8d1a8d3ce97174643e054,fashion_bags_acessories,36,352,3,150,16,9,11
3bebad3cf2c8d1a8d3ce97174643e054,sports_leisure,57,969,1,1125,31,29,29
d7ec0aa2d69643c6709f21fd76f010db,housewares,54,351,2,200,20,15,15
1d2d3b19f5c3d093d4dbccd3cd963a8f,auto,58,117,1,350,30,15,25
ba55945d930e34e802e5dd2e5cffdcc8,sports_leisure,58,390,1,175,22,7,15
71f5013915099a3ab0756dcabfcf12e8,watches_gifts,59,89,3,200,16,2,11
71f5013915099a3ab0756dcabfcf12e8,computers_acessories,49,1053,3,217,17,9,14
9c6d5d4aaea6884ee19112567691a1da,bed_bath_table,60,230,1,2075,35,9,25
349ce46a0e2e20054aa9d80c48af8816,auto,44,1085,1,7050,102,4,41
9d324850c39429150aa7f4524983e167,sports_leisure,55,2848,1,2000,33,30,30
a2da86fa759178e9e58e54aa1a144e59,telephony,57,631,2,200,19,4,11
35bc6c77029697004675d3a2ce505916,kitchen_dining_laundry_garden_furniture,37,62,2,25400,45,86,27
3fbc0ef745950c7932d5f2a446189725,office_furniture,39,2137,1,7500,58,28,58
362b773250263786dd58670d2df42c3b,furniture_decor,63,462,6,500,20,5,48
362b773250263786dd58670d2df42c3b,furniture_decor,55,130,1,2000,40,11,34
ecbe1ef7e2903ff8b1d704ba78fa264d,computers_acessories,48,350,1,1850,30,16,16
ecbe1ef7e2903ff8b1d704ba78fa264d,computers_acessories,55,2277,1,8900,19,13,32
ecbe1ef7e2903ff8b1d704ba78fa264d,bed_bath_table,56,382,1,300,16,10,16
ecbe1ef7e2903ff8b1d704ba78fa264d,bed_bath_table,51,305,1,1500,49,16,39
f71c0f4ee48321ba6b82205b2fc9e08f,health_beauty,59,1868,3,100,25,2,15
55a1e3d39ace9c0b217f6c30b04d43c0,fashion_female_clothes,36,886,2,200,16,2,20
34d6306314a47fe15c1efdbc23302020,,,,,700,30,30,30
99a4788cb24856965c36a24e339b6058,auto,57,852,4,900,18,7,14
39aa98469aa7460a9764311b3f8efb12,health_beauty,46,944,1,150,26,7,16
9c6754103e603fdc289f1b1b69c63631,auto,56,656,1,150,16,6,11
7a42af4cfc71b5e250b2effd6f37cb35,furniture_decor,51,264,1,800,25,25,25
416095891c3eb407eb70756068f7837f,garden_tools,51,518,1,363,18,26,17
ca9c04665b3deab07935392e7432cdbe,perfumery,63,815,4,400,16,10,11
ca9c04665b3deab07935392e7432cdbe,furniture_decor,58,297,1,5070,56,38,48
ca9c04665b3deab07935392e7432cdbe,housewares,41,150,6,300,16,6,12
52c80cedd4e90108bf4fa6a206ef6b03,bed_bath_table,54,639,1,1050,20,16,20
aca2eb7d00ea1a7b8ebd4e68314663af,health_beauty,33,396,4,879,31,15,24
dbd55362ec13c706503b1c71a5068a1a,health_beauty,45,287,4,500,20,7,20
66f4a4e7df716d7d67d81496ccc1ccf6,health_beauty,58,2076,4,300,20,2,25
cc711d05cc2a7eaabf0629dbda239e5b,fashion_bags_acessories,59,116,5,150,16,9,11
7d50930301709838d8e90dcac5cfaa84,watches_gifts,50,668,1,500,23,16,16
c5a988d6c58153f73f1c71e3b5ebd4d3,toys,53,902,3,621,34,8,31
a92930c327948861c015c919a0bcb4a8,construction_garden_tools,46,1077,1,1700,22,22,14
2f70195374f6c3d3c6542edf5bd17c8c,construction_tools_construction,46,893,1,2750,16,2,11
438becbce7afb5a88f4075ed4d76682b,cool_stuff,38,601,4,13400,52,44,27
f1b5bab9091189a35c60f52afb5bcfa0,,,,,150,20,5,20
2e6f3959fac9a271f1d1610c30d4b95c,musical_instruments,30,1271,4,14100,61,58,24
1706d1bb420e7ef2404270b38e937fbc,cool_stuff,38,1639,1,100,16,15,11
5ad76c6eb8365ae960c67efe0292cf85,health_beauty,56,1697,5,750,19,13,15
672e757f331900b9deea127a2a7b79fd,electronics,46,442,1,150,25,7,16
0fdd1ea79f0f2ec81697ccd021d6d992,auto,28,325,6,300,35,3,26
01a5038835acf17f141c7247956b72d6,computers_acessories,35,661,2,100,25,3,19
588531f8ec37e7d5ff5b7b22ea0488f8,furniture_decor,63,254,2,1800,41,9,34
d6160fb7873f184099d9bc95e30376af,telephony,58,424,1,150,19,4,11
3e87e743e56d7fbf4bb9b67399b99a9d,auto,58,174,2,200,16,10,16
8bab563be2e3316280e3990af91da7b7,baby,54,1317,4,1050,42,25,15
be461173f378f9c404bb6525d089c195,bed_bath_table,55,426,1,14050,16,10,16
5d6bea33648f018dbb563f3a2fab09f3,housewares,45,1232,2,917,29,16,16
ea4cc93c84021f3d58e6afb54300c82a,baby,51,446,1,350,30,30,20
ef8856db4e302ad33dc4d91e40f7593c,pet_shop,58,754,6,1450,40,20,30
ef8856db4e302ad33dc4d91e40f7593c,bed_bath_table,60,189,1,1350,46,2,36
177d3d5bb9d4d29222a222e3b3554f41,health_beauty,56,1363,2,200,16,14,16
cedf309ce95b4a69d153dd219dd1cef8,watches_gifts,46,635,1,233,17,11,15
e4ca5b20cfe1a020e15e36fe14e880ee,luggage_acessories,44,132,2,400,20,10,16
6cdd53843498f92890544667809f1595,auto,48,689,5,2550,20,20,20
1e1a186a03f0d98268516827690d4fd2,housewares,60,128,1,3700,50,32,70
0214e4741dab5812bb31a61af1dc3de5,computers_acessories,24,718,2,200,41,2,29
3e34352aa9c04170d941a9a8c6a895bb,pet_shop,36,883,1,4417,27,27,13
